v8-version,6,7,288,46,-node.8,0
LoadIC,0x140a028bef34,156,35,.,1,0x140a22c02469,bind,,
StoreIC,0x140a028bef48,156,18,.,1,0x140a22c50d29,finish,,
StoreIC,0x140a028bef4e,157,27,.,1,0x140a22c50c21,corkedRequestsFree,,
StoreIC,0x140a028be8e2,214,23,.,1,0x140a22c502d9,_writableState,,
StoreIC,0x140a028be8e7,217,17,.,1,0x140a22c50dd9,writable,,
LoadIC,0x140a028be8ef,220,24,.,1,0x140a22c4f6d1,write,,
LoadIC,0x140a028be8ff,223,24,.,1,0x140a22c4f6d1,writev,,
LoadIC,0x140a028be90f,226,24,.,1,0x140a22c4f6d1,destroy,,
LoadIC,0x140a028be91f,229,24,.,1,0x140a22c4f6d1,final,,
LoadIC,0x140a028be935,233,10,.,1,0x140a22c3e8a1,call,,
LoadIC,0x140aa9fb8889,70,12,.,1,0x140a22c50e31,_events,,
LoadIC,0x140aa9fb8894,70,31,.,1,0x140a22c02309,getPrototypeOf,,
LoadIC,0x140aa9fb88a1,70,51,.,1,0x140a22c50179,_events,,
StoreIC,0x140a028bce33,53,22,.,1,0x140a22c50e31,allowHalfOpen,,
LoadIC,0x140a028bce3b,56,17,.,1,0x140a22c4f6d1,readable,,
StoreIC,0x140a028bce48,57,21,.,1,0x140a22c50e89,readable,,
LoadIC,0x140a028bce4c,59,17,.,1,0x140a22c4f6d1,writable,,
LoadIC,0x140a028bce5d,62,17,.,1,0x140a22c4f6d1,allowHalfOpen,,
StoreIC,0x140a028bc176,255,22,.,1,0x140a22c50e89,allowHalfOpen,,
LoadIC,0x140a028bc17a,257,15,.,1,0x140a22c4f6d1,handle,,
LoadIC,0x140a028bc180,258,28,.,1,0x140a22c4f6d1,handle,,
StoreIC,0x140a028bc184,258,18,.,1,0x140a22c50e89,_handle,,
LoadIC,0x140a028bc192,259,48,.,1,0x140a22c50e89,_handle,,
LoadIC,0x140a028bf5af,114,36,1,P,0x140a22c4cef1,getAsyncId,,
LoadIC,0x140a028bf5c2,115,27,1,P,0x140a22c4cef1,getAsyncId,,
KeyedStoreIC,0x140a028bc19c,259,27,.,1,0x140a22c50e89,symbol("asyncId" hash 2713924f),,
LoadIC,0x140a028bc28a,288,8,.,1,0x140a22c50e89,on,,
LoadIC,0x140a028bf849,796,22,.,1,0x140a22c3e8a1,prototype,,
LoadIC,0x140a028bf84f,796,32,.,1,0x140a22c3dfb1,on,,
LoadIC,0x140a028bf855,796,35,.,1,0x140a22c02469,call,,
LoadIC,0x140a028bf86b,797,22,.,1,0x140a22c50e89,_readableState,,
LoadIC,0x140a028bfc63,204,8,.,1,0x140a22c50e89,_undestroy,,
LoadIC,0x140a028bff63,63,12,.,1,0x140a22c50e89,_readableState,,
LoadIC,0x140a028bff69,64,10,.,1,0x140a22c50e89,_readableState,,
StoreIC,0x140a028bff70,64,35,.,1,0x140a22c50071,destroyed,,
LoadIC,0x140a028bff74,65,10,.,1,0x140a22c50e89,_readableState,,
StoreIC,0x140a028bff7b,65,33,.,1,0x140a22c50071,reading,,
LoadIC,0x140a028bff7f,66,10,.,1,0x140a22c50e89,_readableState,,
StoreIC,0x140a028bff86,66,31,.,1,0x140a22c50071,ended,,
LoadIC,0x140a028bff8a,67,10,.,1,0x140a22c50e89,_readableState,,
StoreIC,0x140a028bff91,67,36,.,1,0x140a22c50071,endEmitted,,
LoadIC,0x140a028bff95,70,12,.,1,0x140a22c50e89,_writableState,,
LoadIC,0x140a028bff9b,71,10,.,1,0x140a22c50e89,_writableState,,
StoreIC,0x140a028bffa2,71,35,.,1,0x140a22c50d81,destroyed,,
LoadIC,0x140a028bffa6,72,10,.,1,0x140a22c50e89,_writableState,,
StoreIC,0x140a028bffad,72,31,.,1,0x140a22c50d81,ended,,
LoadIC,0x140a028bffb1,73,10,.,1,0x140a22c50e89,_writableState,,
StoreIC,0x140a028bffb8,73,32,.,1,0x140a22c50d81,ending,,
LoadIC,0x140a028bffbc,74,10,.,1,0x140a22c50e89,_writableState,,
StoreIC,0x140a028bffc3,74,37,.,1,0x140a22c50d81,finalCalled,,
LoadIC,0x140a028bffc7,75,10,.,1,0x140a22c50e89,_writableState,,
StoreIC,0x140a028bffce,75,37,.,1,0x140a22c50d81,prefinished,,
LoadIC,0x140a028bffd2,76,10,.,1,0x140a22c50e89,_writableState,,
StoreIC,0x140a028bffd9,76,34,.,1,0x140a22c50d81,finished,,
LoadIC,0x140a028bffdd,77,10,.,1,0x140a22c50e89,_writableState,,
StoreIC,0x140a028bffe4,77,38,.,1,0x140a22c50d81,errorEmitted,,
StoreIC,0x140a028bfc6e,205,18,.,1,0x140a22c50e89,_sockname,,
LoadIC,0x140a028bfc72,208,12,.,1,0x140a22c50ee1,_handle,,
LoadIC,0x140a028bfc78,209,10,.,1,0x140a22c50ee1,_handle,,
StoreIC,0x140a028bfc80,209,24,.,1,0x140a22c4cef1,owner,,
LoadIC,0x140a028bfc84,210,10,.,1,0x140a22c50ee1,_handle,,
StoreIC,0x140a028bfc8c,210,25,.,1,0x140a22c50f39,onread,,
LoadIC,0x140a028bfc9a,211,48,.,1,0x140a22c50ee1,_handle,,
KeyedStoreIC,0x140a028bfca4,211,27,.,1,0x140a22c50ee1,symbol("asyncId" hash 2713924f),,
LoadIC,0x140a028bfca8,214,15,.,1,0x140a22c50ee1,_handle,,
LoadIC,0x140a028bfcae,214,23,.,1,0x140a22c50f91,writev,,
StoreIC,0x140a028bfcb5,215,20,.,1,0x140a22c50ee1,_writev,,
StoreIC,0x140a028bc2a7,292,21,.,1,0x140a22c51041,_pendingData,,
StoreIC,0x140a028bc2ad,293,25,.,1,0x140a22c51099,_pendingEncoding,,
LoadIC,0x140a028bc2b1,296,8,.,1,0x140a22c510f1,_writableState,,
StoreIC,0x140a028bc2b8,296,37,.,1,0x140a22c50d81,decodeStrings,,
LoadIC,0x140a028bc2bc,300,12,.,1,0x140a22c510f1,_handle,,
LoadIC,0x140a028bc2c2,300,31,.,1,0x140a22c4f6d1,readable,,
StoreIC,0x140a028bc30b,312,15,.,1,0x140a22c510f1,server,,
StoreIC,0x140a028bc310,313,16,.,1,0x140a22c51149,_server,,
KeyedStoreIC,0x140a028bc31b,316,20,.,1,0x140a22c511a1,symbol("kBytesRead" hash 20af6afc),,
KeyedStoreIC,0x140a028bc326,317,23,.,1,0x140a22c511f9,symbol("kBytesWritten" hash 3bfdc3b8),,
LoadIC,0x140a028bba1a,93,8,.,1,0x140a22c51251,_handle,,
LoadIC,0x140a028bba20,93,16,.,1,0x140a22c50f91,setBlocking,,
LoadIC,0x140a028bba40,96,20,.,1,0x140a22c51251,_handle,,
LoadIC,0x140a028bba46,96,28,.,1,0x140a22c50f91,getWindowSize,,
StoreIC,0x140a028bba59,98,18,.,1,0x140a22c51251,columns,,
StoreIC,0x140a028bba62,99,15,.,1,0x140a22c512a9,rows,,
StoreIC,0x140a52e749e8,173,20,.,1,0x140a22c51301,_type,,
StoreIC,0x140a52e74a55,199,13,.,1,0x140a22c51359,fd,,
StoreIC,0x140a52e74a5a,201,19,.,1,0x140a22c513b1,_isStdio,,
StoreIC,0x140a028c1687,42,21,0,.,0x140a22c51461,_destroy,,
KeyedLoadIC,0x140a52e53c5d,204,38,.,1,0x140a22c06981,SIGWINCH,,
KeyedStoreIC,0x140a52e52f37,229,43,0,1,0x140a22c027d9,0,,
KeyedStoreIC,0x140a52e52f49,228,31,0,.,0x140a22c06981,SIGWINCH,,
code-creation,LazyCompile,10,109406,0x140a028c262a,21,$getMaxListeners events.js:89:26,0x140aa9fb6a28,~
code-creation,LazyCompile,10,109442,0x140a028c2772,4,get events.js:53:16,0x140aa9fb6e38,~
StoreIC,0x140a52e73252,421,19,0,.,0x140a22c4cc31,stderr,,
code-creation,LazyCompile,10,109626,0x140a028c2b9a,628,Console console.js:62:17,0x140a52e72088,~
StoreIC,0x140a028c2c78,94,14,0,.,0x140a22c517d1,value,,
LoadGlobalIC,0x140a028c2c7c,95,3,0,1,0x140a22c078f9,Object,,
LoadGlobalIC,0x140a028c2cb6,98,3,0,1,0x140a22c078f9,Boolean,,
StoreIC,0x140a028c2cbf,98,14,0,.,0x140a22c51829,value,,
LoadGlobalIC,0x140a028c2cdd,100,20,0,1,0x140a22c078f9,Map,,
code-creation,LazyCompile,10,109791,0x140a028c34b2,14,createWriteErrorHandler console.js:125:33,0x140a52e720f0,~
KeyedStoreIC,0x140a028c2d83,110,17,0,.,0x140a22c51a39,symbol("counts" hash 19021f18),,
KeyedStoreIC,0x140a028c2d8f,111,20,0,.,0x140a22c51a91,symbol("kColorMode" hash 254ed6ea),,
KeyedStoreIC,0x140a028c2db9,114,22,0,.,0x140a22c51b99,symbol("kGroupIndent" hash 1de235b8),,
KeyedLoadIC,0x140a028c2de8,119,17,0,1,0x140a22c02991,0,,
KeyedLoadIC,0x140a028c2def,120,19,0,.,0x140a22c51b99,log,,
KeyedStoreIC,0x140a028c2dff,120,13,0,.,0x140a22c51b99,log,,
LoadIC,0x140a028c2ddc,118,28,.,1,0x140a22c02991,length,,
KeyedLoadIC,0x140a028c2def,120,19,.,1,0x140a22c51bf1,debug,,
LoadIC,0x140a028c2df4,120,23,.,1,0x140a22c02469,bind,,
KeyedStoreIC,0x140a028c2dff,120,13,.,1,0x140a22c51bf1,debug,,
KeyedLoadIC,0x140a028c2def,120,19,1,N,0x140a22c51ca1,info,,
KeyedStoreIC,0x140a028c2dff,120,13,1,N,0x140a22c51ca1,info,,
KeyedLoadIC,0x140a028c2def,120,19,N,N,0x140a22c51cf9,dirxml,,
KeyedLoadIC,0x140a028c2def,120,19,N,N,0x140a22c51d51,warn,,
KeyedLoadIC,0x140a028c2def,120,19,N,N,0x140a22c51da9,error,,
KeyedLoadIC,0x140a028c2def,120,19,N,N,0x140a22c51e01,dir,,
KeyedLoadIC,0x140a028c2def,120,19,N,N,0x140a22c51e59,time,,
KeyedLoadIC,0x140a028c2def,120,19,N,N,0x140a22c51eb1,timeEnd,,
KeyedLoadIC,0x140a028c2def,120,19,N,N,0x140a22c51f09,trace,,
KeyedLoadIC,0x140a028c2def,120,19,N,N,0x140a22c51f61,assert,,
KeyedLoadIC,0x140a028c2def,120,19,N,N,0x140a22c51fb9,clear,,
KeyedLoadIC,0x140a028c2def,120,19,N,N,0x140a22c52011,count,,
KeyedLoadIC,0x140a028c2def,120,19,N,N,0x140a22c52069,countReset,,
KeyedLoadIC,0x140a028c2def,120,19,N,N,0x140a22c520c1,group,,
KeyedLoadIC,0x140a028c2def,120,19,N,N,0x140a22c52119,groupCollapsed,,
KeyedLoadIC,0x140a028c2def,120,19,N,N,0x140a22c52171,groupEnd,,
KeyedLoadIC,0x140a028c2def,120,19,N,N,0x140a22c521c9,table,,
StoreIC,0x140a52e73269,423,24,0,.,0x140a22c52221,Console,,
LoadGlobalIC,0x140a52e676a0,361,5,0,1,0x140a22c078f9,Object,,
StoreIC,0x140a52e676bb,364,14,0,.,0x140a22c523d9,value,,
code-creation,LazyCompile,10,110459,0x140a028c4042,830,setupInspector internal/bootstrap/node.js:388:26,0x140aa9fa9888,~
code-creation,LazyCompile,10,110512,0x140a028c493a,69,tryGetCwd internal/bootstrap/node.js:497:21,0x140aa9fa9a90,~
code-creation,LazyCompile,10,110599,0x140a028c4b72,54,Module internal/modules/cjs/loader.js:102:16,0x140a52e68ba0,~
StoreIC,0x140a028c4b75,103,11,0,.,0x140a22c52431,id,,
StoreIC,0x140a028c4b7a,104,16,0,.,0x140a22c52489,exports,,
StoreIC,0x140a028c4b80,105,15,0,.,0x140a22c524e1,parent,,
code-creation,LazyCompile,10,110686,0x140a028c4dea,43,updateChildren internal/modules/cjs/loader.js:96:24,0x140a52e68b38,~
StoreIC,0x140a028c4b97,107,17,0,.,0x140a22c52539,filename,,
StoreIC,0x140a028c4b9c,108,15,0,.,0x140a22c52591,loaded,,
StoreIC,0x140a028c4ba2,109,17,0,.,0x140a22c525e9,children,,
code-creation,LazyCompile,10,110814,0x140a028c50da,197,Module._nodeModulePaths internal/modules/cjs/loader.js:359:37,0x140a52e68fb0,~
LoadIC,0x140a028c5101,372,21,0,.,0x140ab6a83ac1,length,,
LoadIC,0x140a028c5107,373,23,0,.,0x140ab6a83ac1,length,,
LoadIC,0x140a028c5117,374,25,0,.,0x140ab6a83ac1,charCodeAt,,
KeyedLoadIC,0x140a028c516c,381,20,0,1,0x140a22c027d9,0,,
LoadIC,0x140a028c5117,374,25,.,1,0x140ab6a83ac1,charCodeAt,,
LoadIC,0x140a028c513a,377,27,0,.,0x140ab6a83ac1,slice,,
LoadIC,0x140a028c5134,377,17,.,1,0x140a22c02991,push,,
LoadIC,0x140a028c513a,377,27,.,1,0x140ab6a83ac1,slice,,
StoreIC,0x140a028c4119,400,28,0,.,0x140a22c52641,paths,,
code-creation,LazyCompile,10,111008,0x140a028c5712,93,makeRequireFunction internal/modules/cjs/helpers.js:14:29,0x140a52e6ca20,~
StoreIC,0x140a028c573c,33,19,0,.,0x140a22c02469,resolve,,
StoreIC,0x140a028c5742,42,17,0,.,0x140a22c02469,paths,,
StoreIC,0x140a028c5750,44,16,0,.,0x140a22c526f1,main,,
StoreIC,0x140a028c575c,47,22,0,.,0x140a22c527a1,extensions,,
StoreIC,0x140a028c5768,49,17,0,.,0x140a22c527f9,cache,,
LoadGlobalIC,0x140a028c4138,404,30,0,1,0x140a22c078f9,Object,,
KeyedLoadIC,0x140a028c41a3,411,61,0,.,0x140a22c053d9,log,,
KeyedLoadIC,0x140a028c41aa,412,60,0,.,0x140a22c52279,log,,
KeyedStoreIC,0x140a028c41bd,410,27,0,.,0x140a22c52279,log,,
LoadIC,0x140a028c4175,404,16,.,1,0x140a22c06091,done,,
LoadIC,0x140a028c417b,404,16,.,1,0x140a22c06091,value,,
LoadIC,0x140a028c418c,405,28,.,1,0x140a22c053d9,hasOwnProperty,,
LoadIC,0x140a028c419b,410,41,.,1,0x140a22c02519,bind,,
KeyedLoadIC,0x140a028c41a3,411,61,.,1,0x140a22c053d9,debug,,
KeyedLoadIC,0x140a028c41aa,412,60,.,1,0x140a22c52279,debug,,
KeyedStoreIC,0x140a028c41bd,410,27,.,1,0x140a22c52279,debug,,
KeyedLoadIC,0x140a028c41a3,411,61,1,N,0x140a22c053d9,info,,
KeyedLoadIC,0x140a028c41aa,412,60,1,N,0x140a22c52279,info,,
KeyedStoreIC,0x140a028c41bd,410,27,1,N,0x140a22c52279,info,,
LoadIC,0x140a028c42ab,415,16,.,1,0x140a22c06091,done,,
LoadIC,0x140a028c42b1,415,16,.,1,0x140a22c06091,value,,
LoadIC,0x140a028c42c2,416,26,.,1,0x140a22c52279,hasOwnProperty,,
KeyedLoadIC,0x140a028c42d3,418,44,0,.,0x140a22c053d9,markTimeline,,
KeyedStoreIC,0x140a028c42d6,418,27,0,.,0x140a22c52279,markTimeline,,
LoadIC,0x140a028c42c2,416,26,1,P,0x140a22c52901,hasOwnProperty,,
KeyedLoadIC,0x140a028c42d3,418,44,.,1,0x140a22c053d9,profile,,
KeyedStoreIC,0x140a028c42d6,418,27,.,1,0x140a22c52901,profile,,
LoadIC,0x140a028c42c2,416,26,P,P,0x140a22c52959,hasOwnProperty,,
KeyedLoadIC,0x140a028c42d3,418,44,1,N,0x140a22c053d9,profileEnd,,
KeyedStoreIC,0x140a028c42d6,418,27,1,N,0x140a22c52959,profileEnd,,
LoadIC,0x140a028c42c2,416,26,P,P,0x140a22c529b1,hasOwnProperty,,
LoadIC,0x140a028c42c2,416,26,P,N,0x140a22c52a09,hasOwnProperty,,
LoadIC,0x140a028c42c2,416,26,N,N,0x140a22c52a61,hasOwnProperty,,
LoadIC,0x140a028c42c2,416,26,N,N,0x140a22c52ab9,hasOwnProperty,,
code-creation,LazyCompile,10,111506,0x140a028c5fba,121,setupGlobalURL internal/bootstrap/node.js:370:26,0x140aa9fa9820,~
LoadGlobalIC,0x140a028c5ff4,372,5,0,1,0x140a22c078f9,Object,,
LoadGlobalIC,0x140a028c5fff,372,29,0,1,0x140a22c078f9,global,,
StoreIC,0x140a028c6016,374,16,0,.,0x140a22c52bc1,URL,,
StoreIC,0x140a028c6027,380,16,0,.,0x140a22c52bc1,URLSearchParams,,
KeyedLoadIC,0x140aa9fb2920,118,26,0,1,0x140a22c029e9,0,,
KeyedStoreIC,0x140aa9fb2949,120,21,0,1,0x140a22c029e9,0,,
KeyedLoadIC,0x140aa9fb2bd3,165,16,0,.,0x140a22c30099,isArrayBuffer,,
KeyedStoreIC,0x140aa9fb2bd9,159,27,0,.,0x140a22c2a0b1,isArrayBuffer,,
LoadIC,0x140aa9fb2b61,153,18,.,1,0x140a22c06091,done,,
LoadIC,0x140aa9fb2b6b,153,18,.,1,0x140a22c06091,value,,
KeyedLoadIC,0x140aa9fb2bd3,165,16,.,1,0x140a22c30099,isArrayBufferView,,
KeyedStoreIC,0x140aa9fb2bd9,159,27,.,1,0x140a22c52d21,isArrayBufferView,,
KeyedLoadIC,0x140aa9fb2bd3,165,16,1,N,0x140a22c30099,isAsyncFunction,,
KeyedStoreIC,0x140aa9fb2bd9,159,27,1,N,0x140a22c52d79,isAsyncFunction,,
KeyedLoadIC,0x140aa9fb2d69,186,28,0,1,0x140a22c029e9,1,,
KeyedLoadIC,0x140aa9fb2d8f,186,61,0,1,0x140a22c029e9,1,,
KeyedLoadIC,0x140aa9fb2e5e,206,23,0,1,0x140a22c029e9,1,,
LoadIC,0x140aa9fb2e78,206,42,0,.,0x140a22c0a7b9,NODE_UNIQUE_ID,,
KeyedLoadIC,0x140aa9fb2f6e,223,30,0,1,0x140a22c029e9,1,,
KeyedLoadIC,0x140aa9fb2f8a,223,49,0,1,0x140a22c029e9,1,,
KeyedLoadIC,0x140aa9fb2ff2,226,52,0,1,0x140a22c029e9,1,,
KeyedStoreIC,0x140aa9fb3004,226,25,0,1,0x140a22c029e9,1,,
code-creation,Handler,1,111933,0x2a1273299c0,623,UnknownBytecodeHadler
code-creation,BytecodeHandler,1,111944,0x2a1273299c0,623,CallUndefinedReceiver0.Wide
code-creation,LazyCompile,10,111994,0x140a028c656a,86,preloadModules internal/bootstrap/node.js:538:26,0x140aa9fa9bc8,~
code-creation,LazyCompile,10,112036,0x140a028c6772,55,Module.runMain internal/modules/cjs/loader.js:742:26,0x140a52e69428,~
KeyedLoadIC,0x140a028c6789,744,28,0,1,0x140a22c029e9,1,,
code-creation,LazyCompile,10,112152,0x140a028c6bba,335,Module._load internal/modules/cjs/loader.js:502:24,0x140a52e69080,~
code-creation,LazyCompile,10,112267,0x140a028c71ca,352,Module._resolveFilename internal/modules/cjs/loader.js:560:35,0x140a52e690e8,~
code-creation,LazyCompile,10,112464,0x140a028c7b22,945,Module._resolveLookupPaths internal/modules/cjs/loader.js:400:38,0x140a52e69018,~
LoadIC,0x140a028c7b5e,407,15,0,.,0x140ab6a83ac1,length,,
LoadIC,0x140a028c7b6b,408,15,0,.,0x140ab6a83ac1,charCodeAt,,
code-creation,LazyCompile,10,112536,0x140a028c85d2,3,debug util.js:277:35,0x140a52e3dfc8,~
code-creation,LazyCompile,10,112780,0x140a028c8a4a,599,Module._findPath internal/modules/cjs/loader.js:220:28,0x140a52e68ee0,~
code-creation,LazyCompile,10,112846,0x140a028c9182,45,isAbsolute path.js:1145:34,0x140a52e1e8d8,~
LoadIC,0x140a028c918b,1147,17,0,.,0x140ab6a83ac1,length,,
LoadIC,0x140a028c9197,1147,36,0,.,0x140ab6a83ac1,charCodeAt,,
KeyedLoadIC,0x140a028c8a8d,228,44,0,1,0x140a22c02991,0,,
KeyedLoadIC,0x140a028c8ab2,229,32,0,.,0x140a22c06981,/Volumes/d/dev/notes/blog.demo/vector.js\x00,,
LoadIC,0x140a028c8abc,234,31,0,.,0x140ab6a83ac1,length,,
LoadIC,0x140a028c8ac8,235,13,0,.,0x140ab6a83ac1,charCodeAt,,
LoadIC,0x140a028c8ace,235,32,0,.,0x140ab6a83ac1,length,,
code-creation,RegExp,4,113097,0x2a127329c80,1376,(?:^|\/)\.?\.$
KeyedLoadIC,0x140a028c8b0b,243,26,0,1,0x140a22c02991,0,,
LoadIC,0x140a52e7048a,1093,16,P,P,0x140ab6a83ac1,length,,
LoadIC,0x140a52e704a6,1098,31,P,P,0x140ab6a83ac1,charCodeAt,,
code-creation,LazyCompile,10,113282,0x140a028c9572,81,stat internal/modules/cjs/loader.js:83:14,0x140a52e68ad0,~
code-creation,LazyCompile,10,113339,0x140a028c976a,4,toNamespacedPath path.js:1264:46,0x140a52e1ea10,~
code-creation,LazyCompile,10,113459,0x140a028c98da,46,toRealPath internal/modules/cjs/loader.js:201:20,0x140a52e68d40,~
code-creation,LazyCompile,10,113858,0x140a028c9e0a,1027,realpathSync fs.js:1356:22,0x140a52e18da0,~
code-creation,LazyCompile,10,113973,0x140a028caa12,123,getOptions internal/fs/utils.js:52:20,0x140a52e27ad8,~
code-creation,LazyCompile,10,114044,0x140a028cac6a,40,assertEncoding internal/fs/utils.js:39:24,0x140a52e27a08,~
code-creation,LazyCompile,10,114131,0x140a028cae62,92,getPathFromURL internal/url.js:1395:24,0x140a52e2bcc0,~
KeyedLoadIC,0x140a028cae6c,1396,28,0,.,0x140ab6a83ac1,symbol("query" hash 35690d00),,
code-creation,LazyCompile,10,114269,0x140a028cb0ea,116,validatePath internal/fs/utils.js:326:22,0x140a52e27fb8,~
code-creation,LazyCompile,10,114387,0x140a028cb3e2,161,nullCheck internal/fs/utils.js:73:19,0x140a52e27b40,~
code-creation,LazyCompile,10,114448,0x140a028cb67a,19,isUint8Array internal/util/types.js:28:22,0x140aa9ff68a8,~
code-creation,LazyCompile,10,114508,0x140a028cb7fa,34,args internal/util/types.js:11:10,0x140aa9ff7610,~
LoadIC,0x140a028cb414,82,28,0,.,0x140ab6a83ac1,indexOf,,
code-creation,Builtin,3,114581,0x2a12732a220,1584,StringPrototypeIndexOf
code-creation,Builtin,3,114597,0x2a12732a220,1584,StringPrototypeIndexOf
KeyedLoadIC,0x140a028c9e65,1368,24,0,.,0x140a22c532a1,symbol("realpathCacheKey" hash 29c9cbf4),,
code-creation,Builtin,3,114684,0x2a12732a8a0,233,MapPrototypeGet
code-creation,Builtin,3,114699,0x2a12732a8a0,233,MapPrototypeGet
LoadGlobalIC,0x140a028c9e7e,1374,21,0,1,0x140a22c078f9,Object,,
code-creation,LazyCompile,10,114802,0x140a028cba12,64,splitRoot fs.js:1318:33,0x140a52e19420,~
LoadIC,0x140a028cba16,1319,29,0,.,0x140ab6a83ac1,length,,
LoadIC,0x140a028cba20,1320,15,0,.,0x140ab6a83ac1,charCodeAt,,
LoadIC,0x140a028cba16,1319,29,.,1,0x140ab6a83ac1,length,,
LoadIC,0x140a028cba20,1320,15,.,1,0x140ab6a83ac1,charCodeAt,,
LoadIC,0x140a028cba36,1321,20,0,.,0x140ab6a83ac1,slice,,
LoadIC,0x140a028c9ec5,1389,17,0,.,0x140ab6a827d9,length,,
LoadIC,0x140a028c9f20,1402,18,0,.,0x140ab6a83ac1,length,,
code-creation,LazyCompile,10,114978,0x140a028cbc5a,18,nextPart fs.js:1352:31,0x140a52e194f0,~
LoadIC,0x140a028cbc5b,1352,49,0,.,0x140ab6a83ac1,indexOf,,
LoadIC,0x140a028c9f67,1412,20,0,.,0x140ab6a83ac1,slice,,
LoadIC,0x140a028c9f82,1413,27,0,.,0x140ab6a83ac1,slice,,
KeyedLoadIC,0x140a028c9f9c,1418,18,0,.,0x140a22c06981,/Volumes,,
StoreIC,0x140a028ca022,1435,27,0,.,0x140a22c532f9,path,,
code-creation,LazyCompile,10,115240,0x140a028cbf7a,90,handleErrorFromBinding fs.js:115:32,0x140a52e16608,~
code-creation,LazyCompile,10,115313,0x140a028cc1da,23,isFileType fs.js:165:20,0x140a52e16878,~
KeyedLoadIC,0x140a028cc1dd,168,16,0,1,0x140a22c052d1,1,,
code-creation,Handler,1,115389,0x2a12732a9e0,1128,UnknownBytecodeHadler
code-creation,BytecodeHandler,1,115406,0x2a12732a9e0,1128,BitwiseAnd
KeyedStoreIC,0x140a028ca062,1440,25,0,.,0x140a22c06981,/Volumes,,
LoadIC,0x140a028c9f20,1402,18,.,1,0x140ab6a83ac1,length,,
LoadIC,0x140a028cbc5b,1352,49,.,1,0x140ab6a83ac1,indexOf,,
LoadIC,0x140a028c9f67,1412,20,.,1,0x140ab6a83ac1,slice,,
LoadIC,0x140a028c9f82,1413,27,.,1,0x140ab6a83ac1,slice,,
KeyedLoadIC,0x140a028c9f9c,1418,18,.,1,0x140a22c06981,/Volumes/d,,
LoadIC,0x140a028c9fa5,1418,44,.,1,0x140a22c045c1,get,,
LoadIC,0x140a028c9ff2,1427,48,.,1,0x140a22c045c1,get,,
LoadIC,0x140a028ca00e,1434,35,.,1,0x140a22c34089,toNamespacedPath,,
StoreIC,0x140a028ca022,1435,27,.,1,0x140a22c532f9,path,,
LoadIC,0x140a028ca02f,1436,29,.,1,0x140a22c36709,lstat,,
LoadIC,0x140a028cbf7b,116,11,.,1,0x140a22c532f9,errno,,
LoadIC,0x140a028cbfac,120,18,.,1,0x140a22c532f9,error,,
KeyedStoreIC,0x140a028ca062,1440,25,.,1,0x140a22c06981,/Volumes/d,,
LoadIC,0x140a028ca06a,1441,26,.,1,0x140a22c045c1,set,,
KeyedLoadIC,0x140a028c9f9c,1418,18,1,N,0x140a22c06981,/Volumes/d/dev,,
KeyedStoreIC,0x140a028ca062,1440,25,1,N,0x140a22c06981,/Volumes/d/dev,,
LoadIC,0x140a028c9f41,1407,22,0,.,0x140ab6a83ac1,slice,,
LoadIC,0x140a028c9f5f,1410,15,0,.,0x140ab6a83ac1,length,,
code-creation,LazyCompile,10,116006,0x140a028cc6ca,82,encodeRealpathResult fs.js:1327:30,0x140a52e18d38,~
KeyedStoreIC,0x140a028c8c8c,303,35,0,.,0x140a22c06981,/Volumes/d/dev/notes/blog.demo/vector.js\x00,,
KeyedLoadIC,0x140a028c6c5e,522,35,0,.,0x140a22c06981,/Volumes/d/dev/notes/blog.demo/vector.js,,
StoreIC,0x140a028c4b75,103,11,.,1,0x140a22c52431,id,,
StoreIC,0x140a028c4b7a,104,16,.,1,0x140a22c52489,exports,,
StoreIC,0x140a028c4b80,105,15,.,1,0x140a22c524e1,parent,,
StoreIC,0x140a028c4b97,107,17,.,1,0x140a22c52539,filename,,
StoreIC,0x140a028c4b9c,108,15,.,1,0x140a22c52591,loaded,,
StoreIC,0x140a028c4ba2,109,17,.,1,0x140a22c525e9,children,,
StoreIC,0x140a028c6cdd,537,24,0,.,0x140a22c52cc9,mainModule,,
KeyedStoreIC,0x140a028c6cf5,541,27,0,.,0x140a22c06981,/Volumes/d/dev/notes/blog.demo/vector.js,,
code-creation,LazyCompile,10,116299,0x140a028cca52,69,tryModuleLoad internal/modules/cjs/loader.js:548:23,0x140a52e68e10,~
code-creation,LazyCompile,10,116489,0x140a028cce5a,369,Module.load internal/modules/cjs/loader.js:603:33,0x140a52e69150,~
code-creation,LazyCompile,10,116560,0x140a028cd3e2,33,ok assert.js:275:12,0x140a52e11768,~
code-creation,Handler,1,116611,0x2a12732aea0,660,UnknownBytecodeHadler
code-creation,BytecodeHandler,1,116628,0x2a12732aea0,660,CallWithSpread
code-creation,LazyCompile,10,116795,0x140a028cd75a,216,innerOk assert.js:230:17,0x140a52e11700,~
code-creation,LazyCompile,10,116898,0x140a028cdb92,168,dirname path.js:1269:28,0x140a52e1ea78,~
LoadIC,0x140a028cdb9b,1271,14,0,.,0x140ab6a83b71,length,,
LoadIC,0x140a028cdbaa,1273,26,0,.,0x140ab6a83b71,charCodeAt,,
LoadIC,0x140a028cdbca,1276,23,0,.,0x140ab6a83b71,length,,
